,Date,Store,DayOfWeek,Date.1,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,year,month,day,dayYear,week_num,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,PromoInterval
207,2013-11-03,39,1,2013-11-03,3623,533,1,0,0,0,2013,3,11,70,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
208,2013-11-03,680,1,2013-11-03,4117,696,1,0,0,0,2013,3,11,70,10,c,a,170,,,"Mar,Jun,Sept,Dec"
209,2013-11-03,1064,1,2013-11-03,6982,910,1,0,0,0,2013,3,11,70,10,a,c,420,,,
210,2013-12-03,39,2,2013-12-03,2483,395,1,0,0,0,2013,3,12,71,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
211,2013-12-03,680,2,2013-12-03,3829,688,1,0,0,0,2013,3,12,71,10,c,a,170,,,"Mar,Jun,Sept,Dec"
212,2013-12-03,1064,2,2013-12-03,6335,800,1,0,0,0,2013,3,12,71,10,a,c,420,,,
213,2013-03-13,39,3,2013-03-13,3397,519,1,0,0,0,2013,3,13,72,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
214,2013-03-13,680,3,2013-03-13,3762,688,1,0,0,0,2013,3,13,72,10,c,a,170,,,"Mar,Jun,Sept,Dec"
215,2013-03-13,1064,3,2013-03-13,7323,915,1,0,0,0,2013,3,13,72,10,a,c,420,,,
216,2013-03-14,39,4,2013-03-14,3513,492,1,0,0,0,2013,3,14,73,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
217,2013-03-14,680,4,2013-03-14,4194,705,1,0,0,0,2013,3,14,73,10,c,a,170,,,"Mar,Jun,Sept,Dec"
218,2013-03-14,1064,4,2013-03-14,6813,849,1,0,0,0,2013,3,14,73,10,a,c,420,,,
219,2013-03-15,39,5,2013-03-15,3267,507,1,0,0,0,2013,3,15,74,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
220,2013-03-15,680,5,2013-03-15,4400,748,1,0,0,0,2013,3,15,74,10,c,a,170,,,"Mar,Jun,Sept,Dec"
221,2013-03-15,1064,5,2013-03-15,7761,988,1,0,0,0,2013,3,15,74,10,a,c,420,,,
222,2013-03-16,39,6,2013-03-16,2621,418,1,0,0,0,2013,3,16,75,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
223,2013-03-16,680,6,2013-03-16,6407,907,1,0,0,0,2013,3,16,75,10,c,a,170,,,"Mar,Jun,Sept,Dec"
224,2013-03-16,1064,6,2013-03-16,8457,969,1,0,0,0,2013,3,16,75,10,a,c,420,,,
225,2013-03-17,39,7,2013-03-17,0,0,0,0,0,0,2013,3,17,76,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
226,2013-03-17,680,7,2013-03-17,0,0,0,0,0,0,2013,3,17,76,11,c,a,170,,,"Mar,Jun,Sept,Dec"
227,2013-03-17,1064,7,2013-03-17,0,0,0,0,0,0,2013,3,17,76,11,a,c,420,,,
228,2013-03-18,39,1,2013-03-18,7691,925,1,1,0,0,2013,3,18,77,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
229,2013-03-18,680,1,2013-03-18,4429,722,1,1,0,0,2013,3,18,77,11,c,a,170,,,"Mar,Jun,Sept,Dec"
230,2013-03-18,1064,1,2013-03-18,12517,1418,1,1,0,0,2013,3,18,77,11,a,c,420,,,
231,2013-03-19,39,2,2013-03-19,5625,716,1,1,0,0,2013,3,19,78,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
232,2013-03-19,680,2,2013-03-19,4857,735,1,1,0,0,2013,3,19,78,11,c,a,170,,,"Mar,Jun,Sept,Dec"
233,2013-03-19,1064,2,2013-03-19,10335,1143,1,1,0,0,2013,3,19,78,11,a,c,420,,,
234,2013-03-20,39,3,2013-03-20,4525,576,1,1,0,0,2013,3,20,79,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
235,2013-03-20,680,3,2013-03-20,4974,797,1,1,0,0,2013,3,20,79,11,c,a,170,,,"Mar,Jun,Sept,Dec"
236,2013-03-20,1064,3,2013-03-20,7791,895,1,1,0,0,2013,3,20,79,11,a,c,420,,,
237,2013-03-21,39,4,2013-03-21,4937,680,1,1,0,0,2013,3,21,80,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
238,2013-03-21,680,4,2013-03-21,4685,779,1,1,0,0,2013,3,21,80,11,c,a,170,,,"Mar,Jun,Sept,Dec"
239,2013-03-21,1064,4,2013-03-21,9662,1149,1,1,0,0,2013,3,21,80,11,a,c,420,,,
240,2013-03-22,39,5,2013-03-22,4453,622,1,1,0,0,2013,3,22,81,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
241,2013-03-22,680,5,2013-03-22,5586,853,1,1,0,0,2013,3,22,81,11,c,a,170,,,"Mar,Jun,Sept,Dec"
242,2013-03-22,1064,5,2013-03-22,10350,1166,1,1,0,0,2013,3,22,81,11,a,c,420,,,
243,2013-03-23,39,6,2013-03-23,2771,440,1,0,0,0,2013,3,23,82,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
244,2013-03-23,680,6,2013-03-23,6851,1016,1,0,0,0,2013,3,23,82,11,c,a,170,,,"Mar,Jun,Sept,Dec"
245,2013-03-23,1064,6,2013-03-23,7647,902,1,0,0,0,2013,3,23,82,11,a,c,420,,,
246,2013-03-24,39,7,2013-03-24,0,0,0,0,0,0,2013,3,24,83,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
247,2013-03-24,680,7,2013-03-24,0,0,0,0,0,0,2013,3,24,83,12,c,a,170,,,"Mar,Jun,Sept,Dec"
248,2013-03-24,1064,7,2013-03-24,0,0,0,0,0,0,2013,3,24,83,12,a,c,420,,,
249,2013-03-25,39,1,2013-03-25,6935,850,1,1,0,1,2013,3,25,84,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
250,2013-03-25,680,1,2013-03-25,7460,1030,1,1,0,1,2013,3,25,84,12,c,a,170,,,"Mar,Jun,Sept,Dec"
251,2013-03-25,1064,1,2013-03-25,11236,1322,1,1,0,1,2013,3,25,84,12,a,c,420,,,
252,2013-03-26,39,2,2013-03-26,5576,728,1,1,0,1,2013,3,26,85,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
253,2013-03-26,680,2,2013-03-26,7647,965,1,1,0,1,2013,3,26,85,12,c,a,170,,,"Mar,Jun,Sept,Dec"
254,2013-03-26,1064,2,2013-03-26,11106,1316,1,1,0,1,2013,3,26,85,12,a,c,420,,,
255,2013-03-27,39,3,2013-03-27,5194,738,1,1,0,1,2013,3,27,86,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
256,2013-03-27,680,3,2013-03-27,7928,1041,1,1,0,1,2013,3,27,86,12,c,a,170,,,"Mar,Jun,Sept,Dec"
257,2013-03-27,1064,3,2013-03-27,11454,1257,1,1,0,1,2013,3,27,86,12,a,c,420,,,
258,2013-03-28,39,4,2013-03-28,6915,898,1,1,0,1,2013,3,28,87,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
259,2013-03-28,680,4,2013-03-28,9730,1241,1,1,0,1,2013,3,28,87,12,c,a,170,,,"Mar,Jun,Sept,Dec"
260,2013-03-28,1064,4,2013-03-28,13458,1560,1,1,0,1,2013,3,28,87,12,a,c,420,,,
261,2013-03-29,39,5,2013-03-29,0,0,0,1,b,1,2013,3,29,88,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
262,2013-03-29,680,5,2013-03-29,0,0,0,1,b,1,2013,3,29,88,12,c,a,170,,,"Mar,Jun,Sept,Dec"
263,2013-03-29,1064,5,2013-03-29,0,0,0,1,b,1,2013,3,29,88,12,a,c,420,,,
264,2013-03-30,39,6,2013-03-30,4306,619,1,0,0,0,2013,3,30,89,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
265,2013-03-30,680,6,2013-03-30,10448,1515,1,0,0,0,2013,3,30,89,12,c,a,170,,,"Mar,Jun,Sept,Dec"
266,2013-03-30,1064,6,2013-03-30,11284,1284,1,0,0,0,2013,3,30,89,12,a,c,420,,,
267,2013-03-31,39,7,2013-03-31,0,0,0,0,0,0,2013,3,31,90,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
268,2013-03-31,680,7,2013-03-31,0,0,0,0,0,0,2013,3,31,90,13,c,a,170,,,"Mar,Jun,Sept,Dec"
269,2013-03-31,1064,7,2013-03-31,0,0,0,0,0,0,2013,3,31,90,13,a,c,420,,,
270,2013-01-04,39,1,2013-01-04,0,0,0,0,b,1,2013,4,1,91,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
271,2013-01-04,680,1,2013-01-04,0,0,0,0,b,1,2013,4,1,91,13,c,a,170,,,"Mar,Jun,Sept,Dec"
272,2013-01-04,1064,1,2013-01-04,0,0,0,0,b,1,2013,4,1,91,13,a,c,420,,,
273,2013-02-04,39,2,2013-02-04,4459,660,1,0,0,1,2013,4,2,92,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
274,2013-02-04,680,2,2013-02-04,5587,959,1,0,0,1,2013,4,2,92,13,c,a,170,,,"Mar,Jun,Sept,Dec"
275,2013-02-04,1064,2,2013-02-04,9657,1210,1,0,0,1,2013,4,2,92,13,a,c,420,,,
276,2013-03-04,39,3,2013-03-04,4047,595,1,0,0,1,2013,4,3,93,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
277,2013-03-04,680,3,2013-03-04,5171,861,1,0,0,1,2013,4,3,93,13,c,a,170,,,"Mar,Jun,Sept,Dec"
278,2013-03-04,1064,3,2013-03-04,8241,999,1,0,0,1,2013,4,3,93,13,a,c,420,,,
279,2013-04-04,39,4,2013-04-04,3765,564,1,0,0,1,2013,4,4,94,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
280,2013-04-04,680,4,2013-04-04,4605,807,1,0,0,1,2013,4,4,94,13,c,a,170,,,"Mar,Jun,Sept,Dec"
281,2013-04-04,1064,4,2013-04-04,7880,997,1,0,0,1,2013,4,4,94,13,a,c,420,,,
282,2013-05-04,39,5,2013-05-04,3122,473,1,0,0,1,2013,4,5,95,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
283,2013-05-04,680,5,2013-05-04,5061,815,1,0,0,1,2013,4,5,95,13,c,a,170,,,"Mar,Jun,Sept,Dec"
284,2013-05-04,1064,5,2013-05-04,8806,1016,1,0,0,1,2013,4,5,95,13,a,c,420,,,
285,2013-06-04,39,6,2013-06-04,2442,380,1,0,0,0,2013,4,6,96,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
286,2013-06-04,680,6,2013-06-04,6050,918,1,0,0,0,2013,4,6,96,13,c,a,170,,,"Mar,Jun,Sept,Dec"
287,2013-06-04,1064,6,2013-06-04,7680,898,1,0,0,0,2013,4,6,96,13,a,c,420,,,
288,2013-07-04,39,7,2013-07-04,0,0,0,0,0,0,2013,4,7,97,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
289,2013-07-04,680,7,2013-07-04,0,0,0,0,0,0,2013,4,7,97,14,c,a,170,,,"Mar,Jun,Sept,Dec"
290,2013-07-04,1064,7,2013-07-04,0,0,0,0,0,0,2013,4,7,97,14,a,c,420,,,
291,2013-08-04,39,1,2013-08-04,7358,867,1,1,0,0,2013,4,8,98,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
292,2013-08-04,680,1,2013-08-04,6029,895,1,1,0,1,2013,4,8,98,14,c,a,170,,,"Mar,Jun,Sept,Dec"
293,2013-08-04,1064,1,2013-08-04,11308,1311,1,1,0,0,2013,4,8,98,14,a,c,420,,,
294,2013-09-04,39,2,2013-09-04,5163,686,1,1,0,0,2013,4,9,99,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
295,2013-09-04,680,2,2013-09-04,5571,847,1,1,0,1,2013,4,9,99,14,c,a,170,,,"Mar,Jun,Sept,Dec"
296,2013-09-04,1064,2,2013-09-04,10425,1177,1,1,0,0,2013,4,9,99,14,a,c,420,,,
297,2013-10-04,39,3,2013-10-04,5409,692,1,1,0,0,2013,4,10,100,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
298,2013-10-04,680,3,2013-10-04,4944,776,1,1,0,0,2013,4,10,100,14,c,a,170,,,"Mar,Jun,Sept,Dec"
299,2013-10-04,1064,3,2013-10-04,8728,1000,1,1,0,0,2013,4,10,100,14,a,c,420,,,
300,2013-11-04,39,4,2013-11-04,4608,640,1,1,0,0,2013,4,11,101,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
301,2013-11-04,680,4,2013-11-04,4631,730,1,1,0,0,2013,4,11,101,14,c,a,170,,,"Mar,Jun,Sept,Dec"
302,2013-11-04,1064,4,2013-11-04,9522,1139,1,1,0,0,2013,4,11,101,14,a,c,420,,,
303,2013-12-04,39,5,2013-12-04,4759,618,1,1,0,0,2013,4,12,102,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
304,2013-12-04,680,5,2013-12-04,5027,767,1,1,0,0,2013,4,12,102,14,c,a,170,,,"Mar,Jun,Sept,Dec"
305,2013-12-04,1064,5,2013-12-04,8982,1097,1,1,0,0,2013,4,12,102,14,a,c,420,,,
306,2013-04-13,39,6,2013-04-13,2433,403,1,0,0,0,2013,4,13,103,14,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
307,2013-04-13,680,6,2013-04-13,5989,990,1,0,0,0,2013,4,13,103,14,c,a,170,,,"Mar,Jun,Sept,Dec"
308,2013-04-13,1064,6,2013-04-13,7707,905,1,0,0,0,2013,4,13,103,14,a,c,420,,,
309,2013-04-14,39,7,2013-04-14,0,0,0,0,0,0,2013,4,14,104,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
310,2013-04-14,680,7,2013-04-14,0,0,0,0,0,0,2013,4,14,104,15,c,a,170,,,"Mar,Jun,Sept,Dec"
311,2013-04-14,1064,7,2013-04-14,0,0,0,0,0,0,2013,4,14,104,15,a,c,420,,,
312,2013-04-15,39,1,2013-04-15,3187,484,1,0,0,0,2013,4,15,105,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
313,2013-04-15,680,1,2013-04-15,3929,659,1,0,0,0,2013,4,15,105,15,c,a,170,,,"Mar,Jun,Sept,Dec"
314,2013-04-15,1064,1,2013-04-15,7675,987,1,0,0,0,2013,4,15,105,15,a,c,420,,,
315,2013-04-16,39,2,2013-04-16,2972,483,1,0,0,0,2013,4,16,106,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
316,2013-04-16,680,2,2013-04-16,3434,583,1,0,0,0,2013,4,16,106,15,c,a,170,,,"Mar,Jun,Sept,Dec"
317,2013-04-16,1064,2,2013-04-16,7420,975,1,0,0,0,2013,4,16,106,15,a,c,420,,,
318,2013-04-17,39,3,2013-04-17,3285,546,1,0,0,0,2013,4,17,107,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
319,2013-04-17,680,3,2013-04-17,3687,646,1,0,0,0,2013,4,17,107,15,c,a,170,,,"Mar,Jun,Sept,Dec"
320,2013-04-17,1064,3,2013-04-17,6778,889,1,0,0,0,2013,4,17,107,15,a,c,420,,,
321,2013-04-18,39,4,2013-04-18,3026,485,1,0,0,0,2013,4,18,108,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
322,2013-04-18,680,4,2013-04-18,3906,634,1,0,0,0,2013,4,18,108,15,c,a,170,,,"Mar,Jun,Sept,Dec"
323,2013-04-18,1064,4,2013-04-18,7274,925,1,0,0,0,2013,4,18,108,15,a,c,420,,,
324,2013-04-19,39,5,2013-04-19,2935,461,1,0,0,0,2013,4,19,109,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
325,2013-04-19,680,5,2013-04-19,4129,748,1,0,0,0,2013,4,19,109,15,c,a,170,,,"Mar,Jun,Sept,Dec"
326,2013-04-19,1064,5,2013-04-19,7613,975,1,0,0,0,2013,4,19,109,15,a,c,420,,,
327,2013-04-20,39,6,2013-04-20,2568,386,1,0,0,0,2013,4,20,110,15,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
328,2013-04-20,680,6,2013-04-20,5304,855,1,0,0,0,2013,4,20,110,15,c,a,170,,,"Mar,Jun,Sept,Dec"
329,2013-04-20,1064,6,2013-04-20,7448,922,1,0,0,0,2013,4,20,110,15,a,c,420,,,
330,2013-04-21,39,7,2013-04-21,0,0,0,0,0,0,2013,4,21,111,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
331,2013-04-21,680,7,2013-04-21,0,0,0,0,0,0,2013,4,21,111,16,c,a,170,,,"Mar,Jun,Sept,Dec"
332,2013-04-21,1064,7,2013-04-21,0,0,0,0,0,0,2013,4,21,111,16,a,c,420,,,
333,2013-04-22,39,1,2013-04-22,5989,793,1,1,0,0,2013,4,22,112,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
334,2013-04-22,680,1,2013-04-22,5088,748,1,1,0,0,2013,4,22,112,16,c,a,170,,,"Mar,Jun,Sept,Dec"
335,2013-04-22,1064,1,2013-04-22,11223,1315,1,1,0,0,2013,4,22,112,16,a,c,420,,,
336,2013-04-23,39,2,2013-04-23,4765,651,1,1,0,0,2013,4,23,113,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
337,2013-04-23,680,2,2013-04-23,4467,707,1,1,0,0,2013,4,23,113,16,c,a,170,,,"Mar,Jun,Sept,Dec"
338,2013-04-23,1064,2,2013-04-23,9818,1147,1,1,0,0,2013,4,23,113,16,a,c,420,,,
339,2013-04-24,39,3,2013-04-24,4950,690,1,1,0,0,2013,4,24,114,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
340,2013-04-24,680,3,2013-04-24,4435,684,1,1,0,0,2013,4,24,114,16,c,a,170,,,"Mar,Jun,Sept,Dec"
341,2013-04-24,1064,3,2013-04-24,8562,1044,1,1,0,0,2013,4,24,114,16,a,c,420,,,
342,2013-04-25,39,4,2013-04-25,4148,592,1,1,0,0,2013,4,25,115,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
343,2013-04-25,680,4,2013-04-25,4241,673,1,1,0,0,2013,4,25,115,16,c,a,170,,,"Mar,Jun,Sept,Dec"
344,2013-04-25,1064,4,2013-04-25,7949,969,1,1,0,0,2013,4,25,115,16,a,c,420,,,
345,2013-04-26,39,5,2013-04-26,3824,576,1,1,0,0,2013,4,26,116,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
346,2013-04-26,680,5,2013-04-26,5682,824,1,1,0,0,2013,4,26,116,16,c,a,170,,,"Mar,Jun,Sept,Dec"
347,2013-04-26,1064,5,2013-04-26,8963,1038,1,1,0,0,2013,4,26,116,16,a,c,420,,,
348,2013-04-27,39,6,2013-04-27,2507,398,1,0,0,0,2013,4,27,117,16,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
349,2013-04-27,680,6,2013-04-27,5125,839,1,0,0,0,2013,4,27,117,16,c,a,170,,,"Mar,Jun,Sept,Dec"
350,2013-04-27,1064,6,2013-04-27,8043,935,1,0,0,0,2013,4,27,117,16,a,c,420,,,
351,2013-04-28,39,7,2013-04-28,0,0,0,0,0,0,2013,4,28,118,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
352,2013-04-28,680,7,2013-04-28,0,0,0,0,0,0,2013,4,28,118,17,c,a,170,,,"Mar,Jun,Sept,Dec"
353,2013-04-28,1064,7,2013-04-28,0,0,0,0,0,0,2013,4,28,118,17,a,c,420,,,
354,2013-04-29,39,1,2013-04-29,7643,863,1,1,0,0,2013,4,29,119,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
355,2013-04-29,680,1,2013-04-29,6003,837,1,1,0,0,2013,4,29,119,17,c,a,170,,,"Mar,Jun,Sept,Dec"
356,2013-04-29,1064,1,2013-04-29,12130,1305,1,1,0,0,2013,4,29,119,17,a,c,420,,,
357,2013-04-30,39,2,2013-04-30,8354,1007,1,1,0,0,2013,4,30,120,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
358,2013-04-30,680,2,2013-04-30,7145,1056,1,1,0,0,2013,4,30,120,17,c,a,170,,,"Mar,Jun,Sept,Dec"
359,2013-04-30,1064,2,2013-04-30,13926,1500,1,1,0,0,2013,4,30,120,17,a,c,420,,,
360,2013-01-05,39,3,2013-01-05,0,0,0,1,a,0,2013,5,1,121,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
361,2013-01-05,680,3,2013-01-05,0,0,0,1,a,0,2013,5,1,121,17,c,a,170,,,"Mar,Jun,Sept,Dec"
362,2013-01-05,1064,3,2013-01-05,0,0,0,1,a,0,2013,5,1,121,17,a,c,420,,,
363,2013-02-05,39,4,2013-02-05,6421,797,1,1,0,0,2013,5,2,122,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
364,2013-02-05,680,4,2013-02-05,6405,968,1,1,0,0,2013,5,2,122,17,c,a,170,,,"Mar,Jun,Sept,Dec"
365,2013-02-05,1064,4,2013-02-05,12091,1349,1,1,0,0,2013,5,2,122,17,a,c,420,,,
366,2013-03-05,39,5,2013-03-05,5753,738,1,1,0,0,2013,5,3,123,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
367,2013-03-05,680,5,2013-03-05,5772,877,1,1,0,0,2013,5,3,123,17,c,a,170,,,"Mar,Jun,Sept,Dec"
368,2013-03-05,1064,5,2013-03-05,11089,1266,1,1,0,0,2013,5,3,123,17,a,c,420,,,
369,2013-04-05,39,6,2013-04-05,3000,472,1,0,0,0,2013,5,4,124,17,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
370,2013-04-05,680,6,2013-04-05,6031,920,1,0,0,0,2013,5,4,124,17,c,a,170,,,"Mar,Jun,Sept,Dec"
371,2013-04-05,1064,6,2013-04-05,8912,992,1,0,0,0,2013,5,4,124,17,a,c,420,,,
372,2013-05-05,39,7,2013-05-05,0,0,0,0,0,0,2013,5,5,125,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
373,2013-05-05,680,7,2013-05-05,0,0,0,0,0,0,2013,5,5,125,18,c,a,170,,,"Mar,Jun,Sept,Dec"
374,2013-05-05,1064,7,2013-05-05,0,0,0,0,0,0,2013,5,5,125,18,a,c,420,,,
375,2013-06-05,39,1,2013-06-05,3941,566,1,0,0,0,2013,5,6,126,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
376,2013-06-05,680,1,2013-06-05,4464,782,1,0,0,0,2013,5,6,126,18,c,a,170,,,"Mar,Jun,Sept,Dec"
377,2013-06-05,1064,1,2013-06-05,8596,1102,1,0,0,0,2013,5,6,126,18,a,c,420,,,
378,2013-07-05,39,2,2013-07-05,3795,560,1,0,0,0,2013,5,7,127,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
379,2013-07-05,680,2,2013-07-05,4158,725,1,0,0,0,2013,5,7,127,18,c,a,170,,,"Mar,Jun,Sept,Dec"
380,2013-07-05,1064,2,2013-07-05,7977,989,1,0,0,0,2013,5,7,127,18,a,c,420,,,
381,2013-08-05,39,3,2013-08-05,4785,666,1,0,0,0,2013,5,8,128,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
382,2013-08-05,680,3,2013-08-05,4799,863,1,0,0,0,2013,5,8,128,18,c,a,170,,,"Mar,Jun,Sept,Dec"
383,2013-08-05,1064,3,2013-08-05,10234,1218,1,0,0,0,2013,5,8,128,18,a,c,420,,,
384,2013-09-05,39,4,2013-09-05,0,0,0,0,a,0,2013,5,9,129,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
385,2013-09-05,680,4,2013-09-05,0,0,0,0,a,0,2013,5,9,129,18,c,a,170,,,"Mar,Jun,Sept,Dec"
386,2013-09-05,1064,4,2013-09-05,0,0,0,0,a,0,2013,5,9,129,18,a,c,420,,,
387,2013-10-05,39,5,2013-10-05,4804,686,1,0,0,0,2013,5,10,130,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
388,2013-10-05,680,5,2013-10-05,8019,1094,1,0,0,1,2013,5,10,130,18,c,a,170,,,"Mar,Jun,Sept,Dec"
389,2013-10-05,1064,5,2013-10-05,9769,1186,1,0,0,0,2013,5,10,130,18,a,c,420,,,
390,2013-11-05,39,6,2013-11-05,3174,469,1,0,0,0,2013,5,11,131,18,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
391,2013-11-05,680,6,2013-11-05,5884,960,1,0,0,0,2013,5,11,131,18,c,a,170,,,"Mar,Jun,Sept,Dec"
392,2013-11-05,1064,6,2013-11-05,8522,995,1,0,0,0,2013,5,11,131,18,a,c,420,,,
393,2013-12-05,39,7,2013-12-05,0,0,0,0,0,0,2013,5,12,132,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
394,2013-12-05,680,7,2013-12-05,0,0,0,0,0,0,2013,5,12,132,19,c,a,170,,,"Mar,Jun,Sept,Dec"
395,2013-12-05,1064,7,2013-12-05,0,0,0,0,0,0,2013,5,12,132,19,a,c,420,,,
396,2013-05-13,39,1,2013-05-13,7060,838,1,1,0,0,2013,5,13,133,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
397,2013-05-13,680,1,2013-05-13,5600,870,1,1,0,0,2013,5,13,133,19,c,a,170,,,"Mar,Jun,Sept,Dec"
398,2013-05-13,1064,1,2013-05-13,11489,1282,1,1,0,0,2013,5,13,133,19,a,c,420,,,
399,2013-05-14,39,2,2013-05-14,5563,739,1,1,0,0,2013,5,14,134,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
400,2013-05-14,680,2,2013-05-14,4580,721,1,1,0,0,2013,5,14,134,19,c,a,170,,,"Mar,Jun,Sept,Dec"
401,2013-05-14,1064,2,2013-05-14,10610,1145,1,1,0,0,2013,5,14,134,19,a,c,420,,,
402,2013-05-15,39,3,2013-05-15,5306,748,1,1,0,0,2013,5,15,135,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
403,2013-05-15,680,3,2013-05-15,4369,723,1,1,0,0,2013,5,15,135,19,c,a,170,,,"Mar,Jun,Sept,Dec"
404,2013-05-15,1064,3,2013-05-15,9071,1056,1,1,0,0,2013,5,15,135,19,a,c,420,,,
405,2013-05-16,39,4,2013-05-16,4684,613,1,1,0,0,2013,5,16,136,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
406,2013-05-16,680,4,2013-05-16,4342,710,1,1,0,0,2013,5,16,136,19,c,a,170,,,"Mar,Jun,Sept,Dec"
407,2013-05-16,1064,4,2013-05-16,8822,1007,1,1,0,0,2013,5,16,136,19,a,c,420,,,
408,2013-05-17,39,5,2013-05-17,4530,630,1,1,0,0,2013,5,17,137,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
409,2013-05-17,680,5,2013-05-17,4352,720,1,1,0,0,2013,5,17,137,19,c,a,170,,,"Mar,Jun,Sept,Dec"
410,2013-05-17,1064,5,2013-05-17,9757,1112,1,1,0,0,2013,5,17,137,19,a,c,420,,,
411,2013-05-18,39,6,2013-05-18,2314,395,1,0,0,0,2013,5,18,138,19,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
412,2013-05-18,680,6,2013-05-18,5438,870,1,0,0,0,2013,5,18,138,19,c,a,170,,,"Mar,Jun,Sept,Dec"
413,2013-05-18,1064,6,2013-05-18,8377,982,1,0,0,0,2013,5,18,138,19,a,c,420,,,
414,2013-05-19,39,7,2013-05-19,0,0,0,0,0,0,2013,5,19,139,20,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
415,2013-05-19,680,7,2013-05-19,0,0,0,0,0,0,2013,5,19,139,20,c,a,170,,,"Mar,Jun,Sept,Dec"
